timestamp,angle,angleVelocity,pushDirection,pushMagnitude,isBalanced,level,energy,gameMode,score,balanceThreshold,reactionTime
10.017,0.0,0.0,1,1.00,false,2,,Timed,0,0.3500,0.000
10.033,3.4366,-0.4818,0,0.0,true,2,19.3121,Timed,0,0.3500,
10.134,3.3972,-0.3060,0,0.0,true,2,19.3481,Timed,0,0.3500,
10.234,3.3745,-0.1495,0,0.0,true,2,19.3663,Timed,0,0.3500,
10.351,3.3670,0.0202,0,0.0,true,2,19.3719,Timed,0,0.3500,
10.451,3.3762,0.1635,0,0.0,true,2,19.3646,Timed,0,0.3500,
10.568,3.4053,0.3373,0,0.0,true,2,19.3377,Timed,0,0.3500,
10.584,0.0,0.0,1,1.00,false,2,,Timed,0,0.3500,0.000
10.684,3.3894,0.1195,0,0.0,true,2,19.3276,Timed,0,0.3500,
10.801,3.4137,0.3000,0,0.0,true,2,19.3041,Timed,0,0.3500,
10.901,3.4520,0.4671,0,0.0,true,2,19.2603,Timed,0,0.3500,
11.018,3.5209,0.7451,0,0.0,false,3,19.2004,Timed,0,0.3500,
11.101,0.0,0.0,1,1.00,false,3,,Timed,0,0.3500,0.083
11.133,3.5914,0.3490,0,0.0,false,3,18.7053,Timed,0,0.3500,
11.234,3.6682,1.1322,0,0.0,false,3,18.9318,Timed,0,0.3500,
11.301,0.0,0.0,1,1.00,false,3,,Timed,0,0.3500,0.283
11.334,3.7869,1.1632,0,0.0,false,3,18.3238,Timed,0,0.3500,
11.451,4.0172,2.6695,0,0.0,false,3,19.6567,Timed,0,0.3500,
11.568,4.4434,4.4985,0,0.0,false,3,22.5356,Timed,0,0.3500,
11.584,0.0,0.0,1,1.00,false,3,,Timed,0,0.3500,0.566
